date,lon,lat,pm25_ug_m3,pblh_m,u_pbl_m_s,v_pbl_m_s,flux_east_t_d,flux_north_t_d,flux_magnitude_t_d,transport_east_t_d_per_m,transport_north_t_d_per_m,wind_valid_hour_count
2023/4/10,111.9,31.1,42.74322603,1301.6052,1.348106674,5.062870942,72.05589984,231.7135304,242.6586344,0.006480143,0.024336447,24
2023/4/10,112,31.1,44.23270702,1269.2101,1.147206675,6.366345461,61.87531439,294.0188702,300.4590664,0.005564581,0.030880262,24
2023/4/10,112.1,31.1,46.90617433,1260.8455,1.131091589,6.378173707,64.26705131,310.310302,316.8954676,0.005779675,0.032591322,24
2023/4/10,112.2,31.1,48.21551489,1276.9497,0.868119174,7.266979404,51.34978894,368.0632814,371.6280128,0.004617997,0.038657011,24
2023/4/10,112.3,31.1,49.39431452,1296.3838,0.907717311,7.247966037,55.84186205,381.7988999,385.8610029,0.005021979,0.040099638,24
2023/4/10,112.4,31.1,49.11911272,1329.9999,0.973480042,7.216389529,61.09812586,387.8198679,392.6031469,0.005494686,0.040732009,24
2023/4/10,112.5,31.1,51.33779159,1366.3485,0.801026394,7.783432101,53.98140807,449.135903,452.3682701,0.004854665,0.04717192,24
2023/4/10,112.6,31.1,51.51981667,1363.458,0.795628239,7.784775499,53.69390344,449.8524925,453.045583,0.004828809,0.047247182,24
2023/4/10,112.7,31.1,52.14090567,1352.3857,0.856351804,8.274387624,58.01363426,479.9798078,483.4730578,0.005217291,0.050411398,24
2023/4/10,112.8,31.1,50.24968523,1336.022,0.824640738,8.280761019,53.18760758,457.3252404,460.4077509,0.004783276,0.048032031,24
2023/4/10,112.9,31.1,46.79663558,1311.9144,1.129512935,8.522669456,66.62083228,430.4311961,435.5563682,0.005991355,0.045207399,24
2023/4/10,113,31.1,43.31701388,1292.0182,1.090900183,8.528673003,58.65578767,392.6599167,397.0167649,0.005275042,0.04124035,24
2023/4/10,113.1,31.1,40.89991673,1297.5852,1.303835815,8.492126191,66.47830366,370.7513245,376.6641866,0.005978537,0.038939331,24
2023/4/10,113.2,31.1,38.08041435,1304.2329,1.315802493,8.492958917,62.7836032,346.9954697,352.6296029,0.005646265,0.036444297,24
2023/4/10,113.3,31.1,37.47727867,1329.9092,1.360899582,8.496097092,65.16506521,348.3513277,354.3940367,0.005860435,0.036586701,24
