date,lon,lat,pm25_ug_m3,pblh_m,u_pbl_m_s,v_pbl_m_s,flux_east_t_d,flux_north_t_d,flux_magnitude_t_d,transport_east_t_d_per_m,transport_north_t_d_per_m,wind_valid_hour_count
2024/2/18,111,39,49.36301529,1167.5065,2.136519043,3.298266376,118.2950224,141.9214451,184.7577032,0.010638527,0.016423301,24
2024/2/18,111.1,39,41.41957715,1154.3744,2.125566946,3.279122983,97.63956839,117.0607663,152.4359155,0.008780937,0.013546397,24
2024/2/18,111.2,39,46.25143947,1139.5433,1.885689996,3.782862765,95.48278942,148.8599887,176.8509522,0.008586974,0.017226237,24
2024/2/18,111.3,39,44.11637219,1107.993,1.843718943,3.753295501,86.58252394,136.9780176,162.0478656,0.007786553,0.015851242,24
2024/2/18,111.4,39,42.16548981,1039.7184,1.743506412,4.067775069,73.43365476,133.1469184,152.0546071,0.006604047,0.015407904,24
2024/2/18,111.5,39,41.15779418,973.2573,1.581994578,4.028337195,60.88123682,120.4777607,134.9867246,0.005475181,0.013941815,24
2024/2/18,111.6,39,40.42289628,889.42865,1.403788022,3.991439301,48.4885045,107.1443762,117.6054949,0.004360676,0.012398862,24
2024/2/18,111.7,39,40.74245947,800.54315,1.346894598,4.106133979,42.2050398,99.99226671,108.5344129,0.00379559,0.011571212,24
2024/2/18,111.8,39,41.48794191,718.38763,1.08528262,4.155484672,31.07579875,92.47061186,97.552649,0.002794714,0.010700798,24
2024/2/18,111.9,39,42.16696271,660.52014,0.912914112,4.215085254,24.42794986,87.65285308,90.99311725,0.002196858,0.010143282,24
2024/2/18,112,39,41.79144098,599.5782,0.813628118,4.449026751,19.58654542,83.23375863,85.50725897,0.00176146,0.009631899,24
2024/2/18,112.1,39,41.75829273,592.59357,0.782820694,4.458676819,18.61061317,82.37718992,84.45327905,0.001673693,0.009532776,24
2024/2/18,112.2,39,39.54567975,621.83844,0.280255173,4.219896619,6.621081947,77.47823727,77.76063256,0.000595448,0.008965864,24
2024/2/18,112.3,39,38.34672757,657.3483,0.414356562,4.191659257,10.03452428,78.88803401,79.52366684,0.000902426,0.009129008,24
2024/2/18,112.4,39,41.24333926,725.87933,0.635628208,4.148671756,18.28184942,92.7317882,94.51672106,0.001644126,0.010731022,24
2024/2/18,112.5,39,42.26606007,790.8482,-0.282645203,3.648027606,-9.076642523,91.04253091,91.49386796,-0.000816282,0.010535539,24
2024/2/18,112.6,39,43.44186078,847.2551,-0.121190056,3.63422703,-4.285369868,99.87021273,99.96211175,-0.000385393,0.011557088,24
2024/2/18,112.7,39,43.7374396,894.20325,-0.683585286,2.640385065,-25.68508583,77.10067442,81.26646067,-0.002309915,0.008922172,24
2024/2/18,112.8,39,45.53207024,937.1969,-0.595837786,2.653275729,-24.42727361,84.53410023,87.99264627,-0.002196797,0.009782376,24
2024/2/18,112.9,39,47.51249132,905.63025,0.064310162,3.396661616,2.658502324,109.1219999,109.1543792,0.000239085,0.012627714,24
2024/2/18,113,39,48.17861319,863.78125,0.311864464,3.434552237,12.468743,106.7159913,107.4419488,0.001121341,0.012349288,24
2024/2/18,113.1,39,48.92964738,807.0947,0.177569369,3.368454429,6.736950385,99.31813764,99.5463659,0.000605869,0.011493201,24
2024/2/18,113.2,39,49.83023655,720.0384,-0.049470498,3.263138739,-1.705271775,87.41489812,87.43152958,-0.000153359,0.010115745,24
2024/2/18,113.3,39,50.96663159,631.57886,0.478671318,3.940950834,14.80299653,94.7143631,95.86417102,0.001331265,0.010960447,24
2024/2/18,113.4,39,51.04480107,589.4479,0.349807304,3.871678262,10.1117082,86.97561537,87.56143165,0.000909368,0.010064911,24
2024/2/18,113.5,39,51.77672259,560.8843,0.585851135,4.099125145,16.34533519,88.87923897,90.36973554,0.001469971,0.0102852,24
2024/2/18,113.6,39,52.05626899,551.691,0.552545818,4.070540139,15.24529907,87.28151748,88.60294824,0.001371043,0.01010031,24
2024/2/18,113.7,39,54.08249305,670.4184,0.912394948,4.379388411,31.78221896,118.5543252,122.740529,0.002858244,0.013719233,24
2024/2/18,113.8,39,56.90305896,793.856,0.149411794,2.580206006,6.484267763,87.02279676,87.26404119,0.000583144,0.010070371,24
2024/2/18,113.9,39,58.19255356,915.6882,0.367385348,2.894625132,18.80769527,115.16186,116.6875461,0.001691417,0.013326653,24
2024/2/18,114,39,60.39067849,1024.7346,-0.579514064,1.162837724,-34.45434551,53.72813076,63.82643621,-0.003098554,0.006217477,24
2024/2/18,114.1,39,67.88352122,1122.4191,-0.460099377,1.375197401,-33.67982064,78.23223951,85.17401962,-0.003028899,0.009053118,24
2024/2/18,114.2,39,73.55296521,1101.314,-0.484105373,1.332506625,-37.67471398,80.59016263,88.96155566,-0.003388168,0.00932598,24
2024/2/18,114.3,39,78.28125408,1081.7216,-0.807922279,0.97426283,-65.72666184,61.59574606,90.07791077,-0.005910941,0.007127926,24
2024/2/18,114.4,39,79.60030056,1042.6344,-0.830267925,0.884356946,-66.20087549,54.79938165,85.93909556,-0.005953588,0.006341443,24
2024/2/18,114.5,39,79.2528162,982.01965,-1.055769714,0.564620028,-78.9410314,32.80896047,85.48750977,-0.007099338,0.003796688,24
2024/2/18,114.6,39,78.92159022,934.443,-1.092271154,0.405939645,-77.38874828,22.35174428,80.55196355,-0.006959737,0.002586568,24
2024/2/18,114.7,39,77.36785609,845.6813,-0.561203196,1.32038546,-35.27655287,64.50142848,73.51781729,-0.003172497,0.007464174,24
2024/2/18,114.8,39,75.48390104,754.35974,-1.027945454,0.31594016,-56.23434285,13.43194738,57.81624794,-0.005057276,0.001554359,24
2024/2/18,114.9,39,75.15705202,651.559,-1.116851776,-0.041980716,-52.54334767,-1.534880722,52.56576113,-0.004725337,-0.000177618,24
2024/2/18,115,39,,,,,,,,,,0
2024/2/18,105,39.1,,1055.5797,5.457559575,-8.516616254,,,,,,24
2024/2/18,105.1,39.1,103.4419951,1070.58,5.442862429,-8.507741816,579.0846947,-702.4521137,910.3724818,0.052078338,-0.081403684,24
2024/2/18,105.2,39.1,112.1163111,1084.3717,5.429708251,-8.499799054,634.1940813,-770.4457095,997.8921405,0.057034444,-0.089283124,24
2024/2/18,105.3,39.1,119.0644401,1097.2733,4.625429545,-8.238678478,580.5607499,-802.4922517,990.476955,0.052211083,-0.092996838,24
2024/2/18,105.4,39.1,125.4595479,1094.1272,4.628097412,-8.240382431,610.3412734,-843.3450653,1041.031877,0.054889309,-0.097731068,24
2024/2/18,105.5,39.1,131.0250339,1046.666,4.670290088,-8.267330692,615.3255797,-845.3063176,1045.546909,0.055337559,-0.097958347,24
2024/2/18,105.6,39.1,136.2044731,1001.47656,4.534101423,-7.334009357,594.1855761,-745.8646541,953.6092392,0.053436393,-0.086434547,24
2024/2/18,105.7,39.1,141.7682216,916.9781,4.567850521,-7.441588346,570.4905486,-721.2567737,919.6036101,0.051305448,-0.083582862,24
2024/2/18,105.8,39.1,145.2549532,817.10486,6.21851802,-6.77070726,709.0785642,-599.1412056,928.3116903,0.063768967,-0.069431496,24
2024/2/18,105.9,39.1,145.5732848,727.9449,6.255420632,-6.999733851,636.8474627,-553.0292786,843.4548439,0.057273068,-0.064087814,24
2024/2/18,106,39.1,144.1320321,687.1994,6.267897717,-7.092356184,596.4360666,-523.7454068,793.7538867,0.053638784,-0.060694252,24
2024/2/18,106.1,39.1,147.8981851,642.7723,8.445829431,-7.876102842,771.3669353,-558.2359269,952.1734606,0.069370695,-0.064691187,24
2024/2/18,106.2,39.1,154.3263682,653.7782,8.433235004,-7.848885976,817.4543118,-590.4253542,1008.381699,0.073515432,-0.068421459,24
2024/2/18,106.3,39.1,161.564513,707.4553,8.252866737,-8.433792209,906.2510605,-718.7109881,1156.64881,0.081501116,-0.083287844,24
2024/2/18,106.4,39.1,168.4496197,758.5298,8.122792891,-8.207567327,997.118508,-781.8861925,1267.119307,0.089673022,-0.090608904,24
2024/2/18,106.5,39.1,180.3342237,847.1739,8.74654548,-7.998666515,1283.766374,-911.0762386,1574.203296,0.115451884,-0.105580097,24
2024/2/18,106.6,39.1,181.7701036,933.98944,8.239929992,-8.890237501,1343.960974,-1125.289306,1752.856846,0.120865314,-0.130404184,24
2024/2/18,106.7,39.1,176.0534167,988.2286,8.205099951,-8.7055848,1371.464175,-1129.239951,1776.540697,0.123338736,-0.130862005,24
2024/2/18,106.8,39.1,169.5685975,1002.5503,7.600471627,-8.857981676,1241.340305,-1122.723427,1673.748382,0.111636416,-0.130106837,24
2024/2/18,106.9,39.1,159.3712526,1016.95184,7.603398644,-8.817525342,1183.904983,-1065.475571,1592.755223,0.106471133,-0.123472668,24
2024/2/18,107,39.1,150.7512337,1002.9791,7.600559992,-8.856760324,1104.071157,-998.421807,1488.562805,0.099291505,-0.11570214,24
2024/2/18,107.1,39.1,141.2929821,984.79425,7.195870494,-8.155401534,961.9403655,-846.0535492,1281.068255,0.086509375,-0.09804494,24
2024/2/18,107.2,39.1,133.9630656,971.3821,7.187547699,-8.191939359,898.5756144,-794.7825257,1199.632193,0.080810846,-0.092103396,24
2024/2/18,107.3,39.1,126.7452207,969.1776,6.605481505,-7.230542803,779.5395534,-662.2047154,1022.837719,0.070105676,-0.076739613,24
2024/2/18,107.4,39.1,120.2392758,967.4651,6.604297566,-7.234051898,738.0860671,-627.4074727,968.7162532,0.066377675,-0.072707133,24
2024/2/18,107.5,39.1,115.7906988,966.45825,6.603599521,-7.236120846,709.963816,-603.7386668,931.9597619,0.06384858,-0.069964273,24
2024/2/18,107.6,39.1,110.7796284,965.6638,6.10368812,-6.44170285,627.3023362,-513.7749793,810.8470573,0.056414654,-0.059538829,24
2024/2/18,107.7,39.1,106.4249148,960.4683,6.100540941,-6.448867639,599.0918454,-491.4691003,774.8889699,0.053877624,-0.056953911,24
2024/2/18,107.8,39.1,100.9103683,934.1725,6.085484989,-6.484558852,551.1334623,-455.7531861,715.1636595,0.049564623,-0.052814971,24
2024/2/18,107.9,39.1,93.39990402,907.4087,6.013231878,-5.777252466,489.6164888,-365.0540098,610.7280378,0.044032269,-0.042304295,24
2024/2/18,108,39.1,86.08034668,887.2934,6.005819611,-5.785811065,440.6991952,-329.4745806,550.2447455,0.039633031,-0.038181171,24
2024/2/18,108.1,39.1,78.75552636,872.57916,6.19546098,-5.169102965,409.0328762,-264.84237,487.2877741,0.03678521,-0.030691266,24
2024/2/18,108.2,39.1,77.31506194,859.7832,6.196718802,-5.169471509,395.7432965,-256.2038295,471.437333,0.03559005,-0.029690188,24
2024/2/18,108.3,39.1,78.76780526,864.16046,6.196284332,-5.169344209,405.2035011,-262.3402903,482.7134816,0.036440826,-0.030401312,24
2024/2/18,108.4,39.1,79.46132731,868.84906,6.297780814,-4.808970537,417.7210947,-247.5361744,485.5564546,0.037566561,-0.028685737,24
2024/2/18,108.5,39.1,78.64858955,872.5262,6.296749688,-4.809868569,415.1304209,-246.0872042,482.5890368,0.037333576,-0.028517823,24
2024/2/18,108.6,39.1,77.95834648,874.6878,6.08676917,-4.428803961,398.7504952,-225.1586068,457.9283303,0.035860494,-0.026092512,24
2024/2/18,108.7,39.1,79.32228338,876.57166,6.086211673,-4.429490056,406.5635134,-229.6269047,466.9286945,0.036563135,-0.026610321,24
2024/2/18,108.8,39.1,81.22132154,901.20337,6.079185609,-4.438567988,427.5008447,-242.2267727,491.356064,0.038446075,-0.028070457,24
2024/2/18,108.9,39.1,82.0316856,928.88385,5.569144337,-3.87265152,407.6901667,-220.0076966,463.2652141,0.036664458,-0.025495598,24
2024/2/18,109,39.1,82.50681177,952.85535,5.561458652,-3.862732063,420.0531154,-226.4111311,477.1861482,0.037776284,-0.026237661,24
2024/2/18,109.1,39.1,83.97133642,967.9336,5.024774446,-3.21868904,392.3664976,-195.0482508,438.1726698,0.035286367,-0.022603172,24
2024/2/18,109.2,39.1,83.76179252,982.3804,5.029722423,-3.22699046,397.6201503,-197.9747217,444.1798896,0.035758839,-0.022942306,24
2024/2/18,109.3,39.1,82.39093654,980.1788,5.028977803,-3.225741181,390.1783595,-194.2230058,435.8459914,0.035089583,-0.022507539,24
2024/2/18,109.4,39.1,81.98954455,973.1156,4.602792669,-2.588647708,352.8117469,-153.986365,384.9518533,0.031729123,-0.017844714,24
2024/2/18,109.5,39.1,82.4027689,967.70154,4.599740621,-2.587112747,352.3832811,-153.8101518,384.4886729,0.03169059,-0.017824294,24
2024/2/18,109.6,39.1,83.39858046,968.9974,4.852880773,-2.282827562,376.7728558,-137.5437261,401.0935819,0.033883997,-0.015939259,24
2024/2/18,109.7,39.1,83.06215629,970.46625,4.512024924,-1.497242792,349.4248945,-89.98337461,360.8251164,0.031424536,-0.010427726,24
2024/2/18,109.8,39.1,81.63170041,980.718,4.515935864,-1.500442559,347.3357372,-89.55890424,358.6961272,0.031236653,-0.010378536,24
2024/2/18,109.9,39.1,81.50400451,996.7076,3.999998619,-0.137143324,312.1801419,-8.306303541,312.2906269,0.028075035,-0.000962576,24
2024/2/18,110,39.1,80.17733207,1012.8445,4.007624003,-0.149634235,312.6655692,-9.059656899,312.7967959,0.02811869,-0.001049879,24
2024/2/18,110.1,39.1,79.17818073,1019.02686,4.01048145,-0.154314931,310.8754145,-9.282939222,311.0139809,0.027957698,-0.001075754,24
2024/2/18,110.2,39.1,78.9983454,1025.3737,3.492228019,0.726408476,271.7699765,43.86998442,275.2880231,0.024440861,0.005083874,24
2024/2/18,110.3,39.1,78.98403757,1024.3193,3.491517366,0.726972778,271.386105,43.85097385,274.906031,0.024406339,0.005081671,24
2024/2/18,110.4,39.1,76.90930876,1014.6372,3.028041384,1.773956359,227.0127296,103.2093465,249.3731112,0.020415745,0.011960418,24
2024/2/18,110.5,39.1,74.22846445,1004.08716,3.018616109,1.772247711,216.1466408,98.48106165,237.5245037,0.019438534,0.011412481,24
2024/2/18,110.6,39.1,70.56872108,1024.0016,3.036244724,1.77544349,210.7892072,95.65466246,231.477654,0.018956729,0.011084943,24
2024/2/18,110.7,39.1,65.22797146,1045.6847,2.525904889,2.769171972,165.5199455,140.8221469,217.319418,0.014885566,0.016319179,24
2024/2/18,110.8,39.1,58.19545439,1072.9827,2.554952711,2.78951892,153.2721907,129.8666095,200.8922615,0.013784099,0.015049596,24
2024/2/18,110.9,39.1,52.5082608,1113.7795,2.085355431,3.235261288,117.1670934,141.066088,183.3787581,0.01053709,0.016347448,24
2024/2/18,111,39.1,50.22442996,1153.8135,2.12511416,3.278424882,118.3127673,141.6453354,184.5570697,0.010640123,0.016414574,24
2024/2/18,111.1,39.1,46.61871914,1160.4346,2.13054233,3.287430681,110.73117,132.5940445,172.7500294,0.009958293,0.015365665,24
2024/2/18,111.2,39.1,46.29636408,1158.1351,1.908079234,3.802644885,98.28816543,152.0121448,181.0200421,0.008839267,0.017615932,24
2024/2/18,111.3,39.1,43.26138424,1145.2878,1.892938251,3.78811026,90.10527333,139.9342631,166.4348469,0.008103362,0.016216286,24
2024/2/18,111.4,39.1,41.02510779,1082.4995,1.80801806,3.728145371,77.13987212,123.4402184,145.5611465,0.006937355,0.014304873,24
2024/2/18,111.5,39.1,39.93373904,1021.4235,1.701143218,4.057430847,66.663086,123.3909635,140.2472706,0.005995155,0.014299165,24
2024/2/18,111.6,39.1,38.67130047,940.8747,1.502870148,4.008386486,52.53403281,108.7368042,120.7622341,0.004724499,0.012600968,24
2024/2/18,111.7,39.1,38.39130427,847.03156,1.485548211,4.081318824,46.41067927,98.95081803,109.2941697,0.004173813,0.011466918,24
2024/2/18,111.8,39.1,39.18978806,754.3102,1.192052974,4.133846339,33.85455939,91.10949347,97.19604412,0.003044614,0.010558226,24
2024/2/18,111.9,39.1,40.22915015,700.075,1.60532265,3.388949884,43.43566506,71.16017072,83.36922032,0.003906263,0.008246398,24
2024/2/18,112,39.1,39.43273627,647.48846,1.234767669,3.727879964,30.28816142,70.96386715,77.15726254,0.00272388,0.00822365,24
2024/2/18,112.1,39.1,39.31455229,642.1444,1.218884191,3.735980081,29.56291081,70.31969747,76.2812267,0.002658656,0.008149,24
2024/2/18,112.2,39.1,38.71497041,694.6114,0.375532361,4.058178859,9.702126239,81.36515013,81.94155789,0.000872533,0.009429003,24
2024/2/18,112.3,39.1,40.19543034,751.80133,0.536218414,3.976730994,15.56754793,89.5967784,90.93916234,0.001400023,0.010382925,24
2024/2/18,112.4,39.1,40.78783314,803.4195,0.700175939,3.909945743,22.04341617,95.52788026,98.03819716,0.001982412,0.011070251,24
2024/2/18,112.5,39.1,41.50008714,850.5729,0.044650078,3.990779343,1.514193868,105.0278979,105.0388125,0.000136175,0.012171161,24
2024/2/18,112.6,39.1,42.36631261,890.58545,0.134931472,3.951750599,4.891119051,111.1660559,111.2736044,0.000439869,0.012882482,24
2024/2/18,112.7,39.1,44.27555656,918.5219,0.193338502,3.926563431,7.553889181,119.0563516,119.2957506,0.000679338,0.013796849,24
2024/2/18,112.8,39.1,44.81948825,942.52026,0.132052425,3.407212318,5.359233548,107.3107407,107.4444808,0.000481967,0.012435708,24
2024/2/18,112.9,39.1,44.934162,914.11914,0.079463827,3.397988508,3.135794853,104.0609443,104.1081809,0.000282009,0.012059106,24
2024/2/18,113,39.1,44.76528421,866.44666,0.317746488,3.437447271,11.84029853,99.40440516,100.1070848,0.001064824,0.011519482,24
2024/2/18,113.1,39.1,45.93896957,811.65985,0.189079093,3.374119323,6.773256742,93.799853,94.04408238,0.000609134,0.010869999,24
2024/2/18,113.2,39.1,46.63498247,726.4786,-0.037118044,3.267145156,-1.208143283,82.5257503,82.53459318,-0.000108651,0.009563499,24
2024/2/18,113.3,39.1,47.17207409,644.224,0.514059844,3.959974409,15.00839555,89.72235393,90.96896576,0.001349737,0.010397478,24
2024/2/18,113.4,39.1,47.46791382,597.316,0.375253543,3.885357228,10.22181014,82.13375077,82.76737532,0.000919269,0.009518072,24
2024/2/18,113.5,39.1,48.43348943,578.8256,0.64780155,4.152295424,17.4475394,86.78969105,88.52608149,0.001569095,0.010057626,24
2024/2/18,113.6,39.1,49.71089468,562.8274,0.592751276,4.10504734,15.93301717,85.63107358,87.10075659,0.001432891,0.009923359,24
2024/2/18,113.7,39.1,51.20809062,669.3489,0.909723211,4.377095335,29.95705575,111.8570986,115.7991179,0.002694103,0.012962563,24
2024/2/18,113.8,39.1,54.34290023,772.5108,0.104144451,2.514909469,4.200318485,78.71475282,78.82674031,0.000377744,0.009121861,24
2024/2/18,113.9,39.1,56.12801227,858.678,-0.152381666,2.687270633,-7.055721501,96.56234681,96.81978118,-0.000634536,0.01119013,24
2024/2/18,114,39.1,58.77172159,919.07947,-0.479413958,1.533584427,-24.87888238,61.7611786,66.58379661,-0.002237412,0.007157196,24
2024/2/18,114.1,39.1,64.34203111,968.1642,-0.393605725,1.659881146,-23.55612813,77.09162242,80.61023148,-0.002118453,0.008933765,24
2024/2/18,114.2,39.1,71.02600488,967.27374,-0.395396641,1.657475561,-26.09747407,84.89856029,88.81916287,-0.002347002,0.009838472,24
2024/2/18,114.3,39.1,76.52011679,957.8842,-0.448661646,1.652619081,-31.59412223,90.31248753,95.67932882,-0.002841328,0.010465865,24
2024/2/18,114.4,39.1,77.47620217,949.0594,-0.460722019,1.627114501,-32.54613357,89.20028503,94.95231256,-0.002926944,0.010336978,24
2024/2/18,114.5,39.1,76.18146993,942.71295,-0.469534948,1.608477429,-32.39630351,86.12519136,92.0166782,-0.00291347,0.00998062,24
2024/2/18,114.6,39.1,75.07696291,949.34674,-0.479698969,1.652311785,-32.84725331,87.80312383,93.74609647,-0.002954024,0.010175068,24
2024/2/18,114.7,39.1,74.35539925,913.71423,-0.50767641,1.544074853,-33.13664977,78.21276802,84.94277273,-0.002980051,0.009063689,24
2024/2/18,114.8,39.1,71.71030098,845.8482,-0.896326832,0.744969625,-52.23229247,33.68983998,62.15478819,-0.004697363,0.003904148,24
2024/2/18,114.9,39.1,70.39791605,785.35504,-0.979919803,0.472486544,-52.04932334,19.47608633,55.57382476,-0.004680908,0.002256987,24
2024/2/18,115,39.1,,,,,,,,,,0
2024/2/18,105,39.2,,1071.1914,6.170632995,-7.877620654,,,,,,24
2024/2/18,105.1,39.2,96.64323518,1090.1368,6.161088771,-7.874813165,623.6036402,-617.6778503,877.728561,0.056082023,-0.071681397,24
2024/2/18,105.2,39.2,104.8595195,1099.34,6.15657114,-7.873484277,681.8322057,-675.734616,959.9543885,0.061318643,-0.078418874,24
2024/2/18,105.3,39.2,112.0726822,1104.6163,5.433321622,-7.447301945,646.2124815,-686.4034929,942.7302511,0.058115285,-0.079656995,24
2024/2/18,105.4,39.2,118.6370492,1104.1965,5.433575072,-7.44737295,683.8346288,-726.3385831,997.5958785,0.061498726,-0.084291454,24
2024/2/18,105.5,39.2,122.6947053,1081.9775,5.447270233,-7.451209685,694.7390132,-736.4447081,1012.429308,0.062479381,-0.085464268,24
2024/2/18,105.6,39.2,125.5145235,1062.0205,5.128510133,-6.505178561,656.7753051,-645.587946,920.9438623,0.059065222,-0.074920358,24
2024/2/18,105.7,39.2,130.5781222,1014.1686,5.160926949,-6.536657891,656.6092642,-644.4743602,920.0450679,0.05905029,-0.074791127,24
2024/2/18,105.8,39.2,136.4719654,950.6393,6.013954642,-6.037827821,749.5801443,-583.1888926,949.7261064,0.067411362,-0.06767896,24
2024/2/18,105.9,39.2,140.092754,889.6521,6.04155131,-6.114417044,723.4075957,-567.3620034,919.3574889,0.065057608,-0.065842253,24
2024/2/18,106,39.2,141.5312835,810.00555,6.078008918,-6.142436591,669.4227812,-524.2644756,850.2823651,0.060202637,-0.060840793,24
2024/2/18,106.1,39.2,143.3472704,726.6939,7.86126907,-6.978010215,786.7419693,-541.1801419,954.9025459,0.070753405,-0.062803853,24
2024/2/18,106.2,39.2,149.3303361,696.28296,7.886344474,-7.018967807,787.7860165,-543.3458685,956.990878,0.070847299,-0.063055185,24
2024/2/18,106.3,39.2,154.0268118,723.63434,8.875665864,-8.308851345,950.4190957,-689.4865396,1174.175517,0.085473243,-0.080014782,24
2024/2/18,106.4,39.2,163.0363966,748.3292,8.845182697,-8.240775428,1036.770861,-748.5393715,1278.751348,0.093239044,-0.086867852,24
2024/2/18,106.5,39.2,172.5276107,815.636,8.775420115,-8.069540437,1186.374016,-845.4211443,1456.784204,0.106693179,-0.098110963,24
2024/2/18,106.6,39.2,177.4658718,888.4763,8.25988765,-9.002767616,1251.219631,-1056.832216,1637.817114,0.112524885,-0.122645178,24
2024/2/18,106.7,39.2,179.2090559,940.2972,8.236456918,-8.869391409,1333.411637,-1112.725971,1736.70541,0.119916589,-0.129131637,24
2024/2/18,106.8,39.2,181.5016761,954.28265,7.590017306,-9.002478102,1262.987782,-1160.884602,1715.456556,0.11358322,-0.134720437,24
2024/2/18,106.9,39.2,173.6071537,965.05005,7.592440046,-8.968991727,1222.074102,-1118.743144,1656.819644,0.109903764,-0.129829929,24
2024/2/18,107,39.2,164.2522294,951.6115,7.589306959,-9.010812798,1139.650771,-1048.586425,1548.656634,0.102491256,-0.121688255,24
2024/2/18,107.1,39.2,152.2371991,931.6568,7.163909992,-8.300927341,976.1702752,-876.5418677,1311.958098,0.087789102,-0.101722517,24
2024/2/18,107.2,39.2,142.1182448,915.7895,7.154655916,-8.337668659,894.608381,-807.9034008,1205.417795,0.080454065,-0.093757036,24
2024/2/18,107.3,39.2,133.5624585,916.2818,7.154949634,-8.336605394,841.2377654,-759.5773731,1133.419059,0.07565433,-0.08814881,24
2024/2/18,107.4,39.2,125.4725748,917.0132,6.572981333,-7.327821009,726.583467,-627.723748,960.1878141,0.065343221,-0.072847222,24
2024/2/18,107.5,39.2,117.9956863,916.9477,6.572942178,-7.327909638,683.2336112,-590.2827754,902.9074827,0.061444675,-0.068502204,24
2024/2/18,107.6,39.2,112.7548318,916.4984,6.075874404,-6.503615706,603.2181153,-500.3697573,783.7359177,0.054248708,-0.058067815,24
2024/2/18,107.7,39.2,109.0488228,914.7102,6.074874184,-6.505241703,582.1575129,-483.1002366,756.5006335,0.052354683,-0.056063691,24
2024/2/18,107.8,39.2,104.6424561,894.6991,6.06223944,-6.518909562,545.2764307,-454.3904449,709.7866315,0.049037888,-0.052731925,24
2024/2/18,107.9,39.2,97.49507985,876.0506,6.003187588,-5.79045912,492.5978594,-368.2088305,615.0043853,0.04430039,-0.042730565,24
2024/2/18,108,39.2,90.89238681,864.02856,6.000297357,-5.79556316,452.7173038,-338.8601965,565.4902209,0.040713845,-0.039324661,24
2024/2/18,108.1,39.2,83.25771299,858.2263,6.196874402,-5.169517101,425.4002153,-275.0081608,506.5519042,0.03825716,-0.031914645,24
2024/2/18,108.2,39.2,79.16739431,853.4083,6.19735952,-5.169659241,402.2616397,-260.0365766,478.9921168,0.036176258,-0.030177195,24
2024/2/18,108.3,39.2,77.13875279,858.9398,6.341167506,-5.288913741,403.6484416,-260.8982299,480.6245424,0.036300976,-0.03027719,24
2024/2/18,108.4,39.2,76.74978798,865.3917,6.478712431,-4.923855542,413.4065265,-243.480689,479.7789096,0.037178542,-0.028255888,24
2024/2/18,108.5,39.2,75.15651341,869.7685,6.476758639,-4.923695641,406.749219,-239.6242727,472.0854999,0.036579836,-0.027808351,24
2024/2/18,108.6,39.2,74.20294676,869.9735,6.402205714,-4.530321624,397.0594312,-217.7336338,452.840068,0.035708413,-0.025267947,24
2024/2/18,108.7,39.2,76.02912852,869.902,6.402238029,-4.530311892,406.7999339,-223.0733828,463.9481871,0.036584397,-0.025887624,24
2024/2/18,108.8,39.2,78.10325527,895.3937,6.391074245,-4.533739659,429.3937784,-236.0527459,489.999914,0.03861631,-0.027393876,24
2024/2/18,108.9,39.2,79.86833714,928.36017,5.881396096,-3.817296877,418.9578054,-210.725158,468.9677333,0.037677781,-0.024454615,24
2024/2/18,109,39.2,81.86822885,957.09393,5.870241519,-3.802291037,441.9006513,-221.8117875,494.4458057,0.03974108,-0.025741216,24
2024/2/18,109.1,39.2,83.00296374,967.89667,5.867651207,-3.803877595,452.882564,-227.5194021,506.8211668,0.040728707,-0.026403583,24
2024/2/18,109.2,39.2,83.53705056,978.0706,5.241097995,-2.909338382,411.4057311,-176.975394,447.8559653,0.036998606,-0.020537961,24
2024/2/18,109.3,39.2,83.03849988,976.98224,5.240828931,-2.908653842,408.4744182,-175.6820992,444.6521678,0.036734987,-0.020387874,24
2024/2/18,109.4,39.2,83.62560475,969.95844,4.853341661,-2.283281669,378.2091037,-137.8863251,402.5602623,0.034013162,-0.016001682,24
2024/2/18,109.5,39.2,84.14402263,963.61206,4.850281104,-2.28026614,377.8253746,-137.6513087,402.1192565,0.033978652,-0.015974408,24
2024/2/18,109.6,39.2,84.48340264,966.04846,4.85146082,-2.281428499,380.4009152,-138.6265711,404.8730449,0.034210276,-0.016087587,24
2024/2/18,109.7,39.2,83.67847317,969.00653,4.511461325,-1.496781679,351.4442197,-90.35833479,362.8741769,0.031606138,-0.010486068,24
2024/2/18,109.8,39.2,83.36571903,980.4793,4.515845732,-1.500368817,354.6204218,-91.30472822,366.1860142,0.031891781,-0.010595896,24
2024/2/18,109.9,39.2,84.10889092,1000.3708,4.001751224,-0.140014213,323.4831879,-8.770903783,323.602073,0.029091542,-0.001017862,24
2024/2/18,110,39.2,81.82006276,1020.3205,4.011074981,-0.155287176,321.7035967,-9.65164461,321.8483468,0.0289315,-0.001120072,24
2024/2/18,110.1,39.2,80.52480576,1026.5818,4.013926567,-0.159958273,318.7802336,-9.844626911,318.9322091,0.028668595,-0.001142467,24
2024/2/18,110.2,39.2,80.04224447,1031.2748,3.496178466,0.723271583,277.2592043,44.44924363,280.7995755,0.024934519,0.005158326,24
2024/2/18,110.3,39.2,81.25641628,1028.9949,3.494657575,0.724479262,280.7205651,45.0989213,284.3201512,0.025245807,0.005233721,24
